num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,sort
5100,0.4968,0.4944,0.6692,0.6504,0.0438,0.0545,0.0564,0.053,0.0172,0.0034,0.006,0.0153,0.0143,0.0064,-0.0202,-0.0249,-0.0233,-0.0126,-0.0173,-0.0203,-0.0329,-0.0361,0.0024,0.0052,0.0014,-0.0001,-0.0039,-0.0036,4
5101,0.4433,0.4412,0.6533,0.6523,0.0405,0.0472,0.054,0.0464,0.0028,-0.0067,0.0054,0.0083,0.0139,0.0074,-0.0271,-0.0336,-0.0197,-0.0119,-0.0175,-0.0235,-0.0333,-0.0317,0.0054,0.0057,0.006,0.0019,-0.0057,-0.0053,4
5102,0.387,0.3844,0.648,0.6474,0.038,0.0448,0.0466,0.0399,-0.0071,-0.0148,0.0073,0.0148,0.0166,0.0065,-0.0351,-0.0348,-0.0133,-0.0064,-0.016,-0.0205,-0.0287,-0.0271,0.0078,0.0061,0.0011,0.0082,-0.0047,-0.001,4
5103,0.324,0.3242,0.6742,0.6691,0.0335,0.0472,0.0442,0.0383,-0.0176,-0.0217,0.0092,0.0135,0.0155,0.0057,-0.0391,-0.0397,-0.0046,-0.0053,-0.0085,-0.0131,-0.0297,-0.037,0.0086,0.0067,0.0045,-0.0002,-0.0047,-0.0048,4
5104,0.3274,0.3279,0.635,0.6495,0.0316,0.0458,0.046,0.0377,-0.0187,-0.0206,0.0112,0.0163,0.0166,0.0051,-0.0399,-0.0382,-0.0041,-0.0041,-0.0076,-0.0111,-0.0292,-0.0263,0.0068,0.0062,0.0025,0.0038,-0.0052,-0.0012,4
5105,0.3272,0.3284,0.6294,0.6599,0.0346,0.0426,0.0469,0.0411,-0.0174,-0.0234,0.0101,0.0197,0.0164,0.0063,-0.0359,-0.0349,0.002,-0.0054,-0.0077,-0.0144,-0.0275,-0.0299,0.0033,0.0067,0.0031,0.0014,-0.0058,0.0011,4
5106,0.3274,0.3281,0.6319,0.6821,0.032,0.0409,0.0447,0.0383,-0.0188,-0.0224,0.0107,0.0103,0.0156,0.0073,-0.0359,-0.0386,-0.0108,-0.0056,-0.0078,-0.0224,-0.0298,-0.0261,0.0154,0.0062,-0.0036,0.001,-0.0035,-0.0034,4
5107,0.3272,0.3279,0.6458,0.6351,0.0341,0.0365,0.0531,0.0372,-0.0169,-0.0219,0.0098,0.0166,0.0161,0.0072,-0.0381,-0.0333,0.0008,-0.0046,-0.007,-0.0171,-0.029,-0.0315,0.0041,0.0064,-0.0024,0.0007,-0.006,-0.0073,4
5108,0.3272,0.3281,0.6538,0.6228,0.0327,0.0351,0.0489,0.0391,-0.0123,-0.0236,0.008,0.0173,0.02,0.0056,-0.0317,-0.037,-0.0061,-0.0059,-0.0112,-0.0196,-0.0284,-0.0274,0.0133,0.0071,0.002,-0.0036,-0.0068,-0.0059,4
5109,0.3272,0.3283,0.6685,0.6478,0.0316,0.0438,0.047,0.04,-0.016,-0.0219,0.0087,0.0156,0.0164,0.0039,-0.0362,-0.0375,-0.0085,-0.0051,-0.0141,-0.013,-0.0296,-0.0266,0.006,0.0071,0,-0.002,-0.0039,-0.0051,4
5110,0.3268,0.3279,0.6669,0.6574,0.0328,0.0434,0.0493,0.038,-0.0194,-0.0204,0.0082,0.0141,0.0152,0.0054,-0.0366,-0.0376,-0.0013,-0.0032,-0.0101,-0.0164,-0.0303,-0.0271,0.0127,0.0056,0.0041,-0.0011,-0.0054,-0.0004,4
5111,0.3275,0.328,0.6031,0.6374,0.0305,0.036,0.0476,0.0384,-0.0128,-0.0235,0.0118,0.017,0.0158,0.0046,-0.0364,-0.039,-0.0002,-0.0047,-0.0061,-0.0133,-0.0284,-0.0263,0.0072,0.0057,0.0008,0.0001,-0.0063,-0.0042,4
5112,0.3272,0.3278,0.6501,0.6466,0.0343,0.0378,0.0476,0.0392,-0.0145,-0.0173,0.0083,0.0159,0.0181,0.0048,-0.0386,-0.0373,-0.0031,-0.0033,-0.0126,-0.0195,-0.0303,-0.0303,0.0058,0.0075,0.0014,0.0013,-0.0052,0.0014,4
5113,0.3272,0.3284,0.6392,0.64,0.0334,0.0401,0.0454,0.0395,-0.0223,-0.0262,0.0107,0.0149,0.0174,0.0078,-0.0405,-0.0395,-0.0077,-0.0045,-0.0127,-0.019,-0.0293,-0.0291,0.011,0.0074,0.0029,-0.0033,-0.0046,-0.0053,4
5114,0.3271,0.3281,0.6699,0.6436,0.0343,0.037,0.0468,0.0352,-0.0153,-0.0213,0.0113,0.0196,0.0133,0.0064,-0.0411,-0.0387,0.0006,-0.0055,-0.0088,-0.0185,-0.0281,-0.0283,0.0087,0.007,0.0028,0.0047,-0.0046,-0.0034,4
5115,0.3275,0.3281,0.6297,0.6642,0.0331,0.0426,0.0418,0.0386,-0.0101,-0.0235,0.0086,0.0192,0.0197,0.0071,-0.0384,-0.0393,-0.0161,-0.0041,-0.009,-0.0161,-0.0278,-0.0267,0.013,0.0057,0.003,-0.0029,-0.0047,0,4
5116,0.3273,0.3279,0.6803,0.6607,0.0322,0.0378,0.0415,0.0405,-0.0197,-0.0243,0.0091,0.012,0.0143,0.007,-0.0356,-0.0381,-0.0014,-0.0041,-0.0097,-0.0171,-0.0289,-0.0324,0.0127,0.0069,0.0024,-0.0001,-0.0048,-0.004,4
5117,0.3274,0.3285,0.6892,0.6683,0.0325,0.0454,0.0459,0.0382,-0.0141,-0.0204,0.009,0.0161,0.0157,0.0073,-0.0385,-0.0399,-0.0076,-0.0059,-0.0144,-0.0091,-0.0303,-0.0294,0.0114,0.0073,0.0051,-0.005,-0.0065,-0.0005,4
5118,0.3269,0.3281,0.6447,0.6561,0.0324,0.0449,0.0471,0.0401,-0.0195,-0.0261,0.009,0.0121,0.0146,0.008,-0.0386,-0.0371,-0.0123,-0.0056,-0.0092,-0.017,-0.0292,-0.0306,0.0087,0.0066,0.0057,0.0003,-0.0059,-0.0002,4
5119,0.3276,0.3281,0.6355,0.6331,0.0325,0.0479,0.0504,0.0398,-0.0164,-0.0243,0.0102,0.0163,0.0184,0.0056,-0.0405,-0.0379,-0.012,-0.0045,-0.011,-0.0122,-0.0292,-0.0226,0.0136,0.007,0.0052,0.0024,-0.0042,-0.0054,4
5120,0.327,0.3279,0.6073,0.6204,0.0326,0.0468,0.0457,0.0397,-0.0143,-0.0182,0.0088,0.014,0.0154,0.0051,-0.0345,-0.0371,-0.0054,-0.0046,-0.0082,-0.0193,-0.0291,-0.0319,0.0071,0.0068,0.0048,0.0011,-0.0054,-0.0036,4
5121,0.3271,0.3283,0.6247,0.6584,0.0326,0.0391,0.049,0.0404,-0.0149,-0.0238,0.0106,0.0157,0.0174,0.007,-0.0412,-0.0372,-0.0113,-0.0046,-0.0111,-0.0164,-0.0295,-0.0345,0.0065,0.0076,0.0035,-0.0044,-0.0048,-0.0053,4
5122,0.327,0.3281,0.6582,0.6444,0.0331,0.0443,0.044,0.0388,-0.0195,-0.0215,0.0133,0.0146,0.0167,0.0078,-0.0378,-0.0392,-0.0016,-0.004,-0.0077,-0.0169,-0.0291,-0.0262,0.012,0.0088,0.0045,0.0009,-0.0059,-0.0047,4
5123,0.3275,0.328,0.612,0.6514,0.0323,0.0357,0.0457,0.0392,-0.0139,-0.0222,0.0097,0.0199,0.0172,0.0078,-0.0378,-0.0361,-0.0027,-0.0032,-0.0076,-0.015,-0.0283,-0.0322,0.0034,0.0068,0.0029,-0.0026,-0.0046,-0.0018,4
5124,0.3275,0.3281,0.66,0.6584,0.0313,0.0397,0.0443,0.0399,-0.0138,-0.0227,0.0065,0.0163,0.0166,0.0045,-0.0362,-0.0389,-0.0037,-0.0044,-0.0028,-0.0182,-0.0285,-0.0238,0.0083,0.0069,0.0048,-0.0008,-0.0059,-0.0076,4
5125,0.3269,0.3283,0.6402,0.653,0.0336,0.0426,0.0427,0.0382,-0.0189,-0.0241,0.0076,0.0175,0.0131,0.0066,-0.0404,-0.037,0,-0.0055,-0.0134,-0.0198,-0.0291,-0.0312,0.0139,0.0067,-0.0029,-0.0044,-0.0061,-0.0035,4
5126,0.3273,0.3283,0.6569,0.6497,0.0335,0.0429,0.0481,0.0371,-0.0105,-0.0241,0.0095,0.0167,0.0188,0.0049,-0.0373,-0.0367,-0.0096,-0.0026,-0.0049,-0.0127,-0.0304,-0.0298,0.0096,0.0078,0.0037,-0.0036,-0.0054,-0.0039,4
5127,0.3275,0.3281,0.6498,0.6458,0.0331,0.046,0.0427,0.0398,-0.0159,-0.0208,0.01,0.0124,0.019,0.0052,-0.0425,-0.038,-0.0073,-0.0057,-0.0072,-0.0158,-0.03,-0.0314,0.015,0.0069,0.0062,-0.0008,-0.0051,-0.002,4
5128,0.3271,0.3275,0.6424,0.6524,0.0301,0.0412,0.0412,0.0375,-0.0231,-0.0234,0.0083,0.0173,0.018,0.0045,-0.0375,-0.0407,-0.0051,-0.0015,-0.0054,-0.0134,-0.0268,-0.021,0.0077,0.0061,0.0011,-0.0101,-0.0043,-0.005,4
5129,0.2488,0.2428,0.6286,0.6661,0.0238,0.0357,0.0414,0.0336,-0.0255,-0.0357,0.0148,0.0227,0.0118,0.0042,-0.0387,-0.0404,0.0027,0.0016,-0.0081,-0.0167,-0.019,-0.0131,0.0045,0.0035,-0.0017,-0.0065,-0.0039,0.005,4
5130,0.1651,0.1614,0.6571,0.6707,0.0197,0.0412,0.038,0.0299,-0.0375,-0.0414,0.0102,0.0197,0.0192,0.0053,-0.0449,-0.0412,0.001,0.0022,-0.0041,-0.0133,-0.0182,-0.0126,0.0067,0.0029,0.0035,-0.001,-0.004,0.0003,4
5131,0.1657,0.1616,0.6299,0.6424,0.0181,0.0386,0.0347,0.0302,-0.0405,-0.0395,0.0114,0.025,0.0152,0.0041,-0.0394,-0.0347,0.0024,0.0019,-0.0114,-0.0111,-0.0173,-0.0161,0.0042,0.0032,-0.0036,-0.006,-0.0033,-0.0025,4
5132,0.1656,0.1614,0.6621,0.6453,0.0196,0.0381,0.0323,0.0274,-0.0304,-0.0404,0.0134,0.0279,0.0143,0.0073,-0.0397,-0.0374,0.0007,0.0008,-0.0013,-0.0137,-0.018,-0.0039,0.0051,0.0025,-0.0021,0.0033,-0.0036,0.0019,4
5133,0.1654,0.1614,0.6471,0.6414,0.0182,0.0347,0.0396,0.0319,-0.0368,-0.0427,0.0083,0.0244,0.0163,0.0049,-0.0436,-0.0395,-0.0003,0.0018,-0.0059,-0.0159,-0.0176,-0.0089,0.0014,0.0019,-0.0031,-0.0028,-0.0034,0.0004,4
5134,0.1658,0.1613,0.6677,0.6694,0.0195,0.0363,0.039,0.0301,-0.0352,-0.0401,0.0106,0.0268,0.0151,0.0045,-0.0395,-0.0385,0.0024,0.0013,-0.0019,-0.0086,-0.0176,-0.0074,0.0078,0.0022,-0.0015,-0.0043,-0.0032,0.002,4
5135,0.1656,0.1615,0.6783,0.6666,0.0148,0.0323,0.0388,0.0287,-0.0354,-0.0389,0.0121,0.0212,0.015,0.0063,-0.0391,-0.0361,0.0149,0.0023,-0.009,-0.0184,-0.0174,-0.0069,0.0056,0.0038,-0.0027,0.0001,-0.003,0.0064,4
5136,0.1656,0.1616,0.6339,0.6365,0.0182,0.042,0.041,0.0289,-0.034,-0.044,0.0128,0.0241,0.0199,0.0054,-0.0408,-0.036,-0.0036,0.0011,-0.0069,-0.0145,-0.0173,-0.0086,-0.0008,0.0033,0.0005,-0.0111,-0.0039,-0.0009,4
5137,0.1655,0.1617,0.6533,0.6423,0.0176,0.0346,0.0367,0.0314,-0.0346,-0.0398,0.012,0.0182,0.0167,0.0056,-0.0415,-0.0396,0.0019,0.0021,-0.0044,-0.0106,-0.0172,-0.0167,0.0062,0.0039,-0.0028,-0.0005,-0.0038,-0.0008,4
5138,0.1656,0.1612,0.6548,0.6367,0.0209,0.0365,0.0355,0.0289,-0.0377,-0.037,0.0125,0.0205,0.0148,0.0049,-0.0396,-0.0368,0.0046,0,-0.002,-0.0147,-0.0185,-0.0043,0.0078,0.0033,-0.0019,-0.005,-0.0038,0.0054,4
5139,0.1655,0.1614,0.6781,0.6685,0.0209,0.0358,0.0401,0.0305,-0.0366,-0.0382,0.0136,0.0225,0.0166,0.0069,-0.0398,-0.0375,0.0053,0.002,-0.0036,-0.0133,-0.0182,-0.0132,0.0062,0.0024,-0.0008,-0.0033,-0.0036,0.0045,4
5140,0.1656,0.1616,0.6163,0.6629,0.0182,0.0436,0.039,0.0305,-0.0314,-0.0432,0.0123,0.0226,0.0173,0.0052,-0.0393,-0.0354,0.0006,0.0022,-0.0044,-0.013,-0.0179,-0.0079,0.0106,0.0035,-0.0055,-0.0012,-0.0036,0.0044,4
5141,0.1653,0.1616,0.6802,0.6458,0.0181,0.0419,0.038,0.0303,-0.0385,-0.0404,0.0123,0.0166,0.0198,0.0061,-0.0364,-0.0408,-0.0037,0.0015,-0.0101,-0.0133,-0.0177,-0.0111,0.0054,0.0044,-0.0003,-0.0044,-0.0039,0.0011,4
5142,0.1655,0.1613,0.6302,0.6695,0.0185,0.035,0.033,0.0312,-0.0355,-0.0408,0.0121,0.0246,0.0147,0.0054,-0.0437,-0.0362,-0.0019,0.0002,-0.0048,-0.0123,-0.0181,-0.0066,0.0014,0.0033,-0.0037,-0.0052,-0.0032,-0.0025,4
5143,0.1624,0.158,0.5961,0.5586,0.0165,0.0382,0.0339,0.0261,-0.042,-0.044,0.0113,0.0218,0.0207,0.0052,-0.0405,-0.0374,0.0103,0.0066,-0.0048,-0.0185,-0.0148,-0.0051,0.0137,0.0051,0.0032,-0.0064,-0.0009,0.0074,4
5144,0.1624,0.1581,0.4182,0.3924,0.0052,0.0326,0.0358,0.0246,-0.0436,-0.0496,0.0107,0.0311,0.018,0.0053,-0.0429,-0.0339,0.0096,0.0079,0.0017,-0.0085,-0.0151,-0.007,0.0075,0.0059,0,-0.0021,0,0.0045,4
5145,0.1654,0.1615,0.4329,0.3989,0.0082,0.0358,0.0356,0.0268,-0.0411,-0.0465,0.0126,0.0279,0.0194,0.0058,-0.0402,-0.0353,0.009,0.0083,0.003,-0.0092,-0.0143,-0.0039,0.0093,0.0053,-0.0023,0.0007,-0.0006,0.0063,4
5146,0.1654,0.1615,0.3772,0.4041,0.005,0.0304,0.0349,0.0276,-0.0362,-0.0443,0.0109,0.0275,0.0173,0.0041,-0.0413,-0.0368,0.0084,0.0079,0.0002,-0.0178,-0.0138,0.0009,0.0083,0.0056,-0.0021,-0.0073,-0.001,0.012,4
5147,0.1656,0.1614,0.4295,0.401,0.0055,0.0283,0.0359,0.027,-0.0508,-0.0446,0.0092,0.0241,0.0187,0.0043,-0.0419,-0.0353,0.0108,0.0096,-0.001,-0.0117,-0.0141,-0.003,0.0115,0.0061,0.0002,-0.0029,-0.0002,0.0019,4
5148,0.1656,0.1615,0.404,0.3972,0.0051,0.0282,0.0342,0.0262,-0.0392,-0.0475,0.0138,0.0242,0.0187,0.0062,-0.0446,-0.0333,0.0082,0.0084,0.0016,-0.0103,-0.0142,-0.0047,0.0095,0.0071,0.0029,-0.0033,-0.0003,0.008,4
5149,0.1654,0.1615,0.4108,0.4507,0.0065,0.0327,0.0355,0.0243,-0.0462,-0.046,0.0104,0.0289,0.0169,0.0038,-0.0416,-0.0355,0.0139,0.0083,-0.0073,-0.0152,-0.0142,-0.0027,0.008,0.0062,0.0034,-0.0037,-0.0009,0.0099,4
5150,0.1655,0.1615,0.391,0.3899,0.0085,0.0325,0.0366,0.0262,-0.0469,-0.0458,0.0133,0.0292,0.0174,0.0055,-0.0389,-0.0311,0.0103,0.0091,-0.0071,-0.0114,-0.0137,-0.0044,0.0057,0.006,0.0022,-0.0014,-0.0012,0.0065,4
5151,0.1657,0.1612,0.3775,0.3785,0.0053,0.0314,0.0347,0.0236,-0.0452,-0.0464,0.0084,0.0256,0.0216,0.0057,-0.0424,-0.0323,0.008,0.0085,-0.0035,-0.0116,-0.0137,-0.005,0.0167,0.0049,-0.0017,-0.001,-0.0002,0.0027,4
5152,0.1655,0.1614,0.4023,0.3802,0.0075,0.0314,0.0376,0.0262,-0.0441,-0.0468,0.0089,0.0238,0.0193,0.0071,-0.0391,-0.0346,0.0116,0.0095,-0.0035,-0.0093,-0.015,-0.0103,0.0092,0.0057,-0.0033,-0.0018,-0.0003,0.0076,4
5153,0.1654,0.1616,0.4059,0.4132,0.0079,0.0292,0.0347,0.0273,-0.0417,-0.0488,0.0098,0.0263,0.0195,0.005,-0.0431,-0.0336,0.0067,0.0072,-0.0014,-0.0109,-0.0128,-0.0022,0.0069,0.0056,0.0007,-0.0025,-0.0008,0.0064,4
5154,0.1656,0.1613,0.4125,0.4043,0.0046,0.0318,0.0338,0.0265,-0.047,-0.0481,0.0102,0.0238,0.0175,0.0055,-0.0436,-0.0344,0.0135,0.0084,-0.0055,-0.012,-0.014,0.0012,0.0111,0.0056,-0.0001,-0.0023,0.0003,0.0057,4
5155,0.1655,0.1612,0.4097,0.3984,0.0037,0.0297,0.0311,0.0271,-0.038,-0.0479,0.0087,0.0291,0.0172,0.0044,-0.0411,-0.037,0.012,0.0072,-0.0035,-0.0146,-0.0151,-0.0044,0.0077,0.0057,-0.0007,-0.003,-0.0009,0.0066,4
5156,0.1653,0.1613,0.3873,0.425,0.008,0.0298,0.0352,0.0244,-0.0393,-0.0478,0.0096,0.03,0.0198,0.006,-0.0468,-0.034,0.0108,0.008,-0.0002,-0.0093,-0.0142,-0.0065,0.0125,0.0058,-0.0021,-0.0043,-0.0001,0.0048,4
5157,0.1641,0.1589,0.3669,0.3659,0.0041,0.0324,0.0333,0.0261,-0.0426,-0.05,0.0085,0.0256,0.0245,0.0047,-0.0454,-0.0288,0.0158,0.0138,-0.0096,-0.0323,-0.0174,-0.0013,0.0181,0.0122,-0.0159,-0.0283,-0.0046,0.0226,4
5158,0.1625,0.1589,0.1687,0.1179,-0.0163,0.0211,0.0626,0.0345,-0.0597,-0.0544,-0.001,0.036,0.044,0.0088,-0.054,-0.0238,0.0299,0.0304,-0.024,-0.0888,-0.0583,0.0102,0.0337,0.0239,-0.0217,-0.053,-0.0105,0.0425,4
5159,0.1655,0.1632,0.0429,0.0348,-0.0286,0.0197,0.0672,0.0318,-0.0628,-0.059,-0.0029,0.0345,0.0443,0.0082,-0.0547,-0.0292,0.0237,0.0318,-0.0255,-0.0951,-0.0579,0.0146,0.0305,0.0242,-0.0217,-0.058,-0.0103,0.0394,4
5160,0.1654,0.1631,0.0566,0.0566,-0.027,0.0282,0.0668,0.0326,-0.0709,-0.0578,-0.0035,0.0295,0.0464,0.0076,-0.0543,-0.0263,0.032,0.0319,-0.0233,-0.092,-0.0572,0.0087,0.0314,0.0249,-0.0237,-0.0552,-0.0098,0.0391,4
5161,0.1655,0.1635,0.0539,0.0507,-0.0271,0.0266,0.0683,0.0312,-0.0628,-0.056,-0.0032,0.0266,0.0498,0.0072,-0.0619,-0.0265,0.0236,0.0316,-0.0277,-0.0901,-0.0579,0.0093,0.0348,0.0247,-0.0271,-0.0554,-0.0091,0.0351,4
5162,0.1656,0.1633,0.0528,0.052,-0.0247,0.025,0.0648,0.0343,-0.069,-0.0561,-0.004,0.038,0.0489,0.007,-0.0578,-0.0274,0.031,0.0301,-0.0308,-0.0931,-0.0589,0.0161,0.0389,0.0254,-0.0215,-0.0564,-0.0114,0.0378,4
5163,0.1658,0.1632,0.0407,0.0725,-0.0283,0.0311,0.0677,0.0316,-0.0628,-0.0556,-0.0032,0.034,0.0455,0.0066,-0.056,-0.0304,0.0282,0.0306,-0.0287,-0.0951,-0.0577,0.0127,0.0361,0.0255,-0.0237,-0.0597,-0.0117,0.036,4
5164,0.1654,0.163,0.053,0.0444,-0.0267,0.0256,0.0668,0.0305,-0.0616,-0.0575,-0.004,0.0318,0.0451,0.0074,-0.0581,-0.0303,0.033,0.0317,-0.0274,-0.0913,-0.057,0.0113,0.0376,0.0244,-0.0217,-0.0597,-0.0113,0.0367,4
5165,0.1656,0.1635,0.069,0.0591,-0.0257,0.0217,0.0664,0.0317,-0.0646,-0.0601,-0.0038,0.035,0.0484,0.0062,-0.0514,-0.0293,0.0281,0.0306,-0.0268,-0.0911,-0.0572,0.0121,0.0408,0.0246,-0.023,-0.0588,-0.01,0.0439,4
5166,0.1656,0.1632,0.0393,0.0543,-0.0248,0.0286,0.0638,0.0317,-0.0621,-0.052,-0.0044,0.0316,0.0458,0.0076,-0.0546,-0.0304,0.023,0.0323,-0.0283,-0.0962,-0.0581,0.0091,0.0402,0.0238,-0.0204,-0.0569,-0.0111,0.0392,4
5167,0.1657,0.163,0.0772,0.0464,-0.0254,0.0265,0.0641,0.03,-0.054,-0.0563,-0.0037,0.0309,0.0469,0.008,-0.053,-0.0326,0.0222,0.0309,-0.026,-0.0884,-0.058,0.0127,0.0368,0.0249,-0.0216,-0.0557,-0.0107,0.04,4
5168,0.1656,0.1631,0.038,0.0569,-0.0255,0.0278,0.0653,0.033,-0.0691,-0.0585,-0.0037,0.0302,0.0468,0.0074,-0.0604,-0.0257,0.0269,0.0317,-0.026,-0.0896,-0.0565,0.0158,0.0352,0.0243,-0.022,-0.0578,-0.0105,0.0354,4
5169,0.1653,0.1632,0.0542,0.0568,-0.0279,0.0299,0.0676,0.0321,-0.0639,-0.056,-0.0038,0.0297,0.0476,0.0093,-0.0546,-0.0255,0.0284,0.0307,-0.0283,-0.0919,-0.0572,0.01,0.0334,0.0249,-0.0205,-0.057,-0.0115,0.0379,4
5170,0.1655,0.1631,0.0466,0.045,-0.026,0.0246,0.0695,0.0312,-0.0605,-0.0532,-0.0053,0.0371,0.0481,0.0061,-0.0542,-0.0318,0.0264,0.0313,-0.0238,-0.0947,-0.0591,0.0178,0.0381,0.0245,-0.0221,-0.0581,-0.0062,0.0383,4
5171,0.1261,0.1077,0.065,0.0174,-0.0257,0.0313,0.0654,0.0287,-0.0668,-0.0483,0.01,-0.0313,-0.0239,0.024,0.0552,0.0163,0.0565,0.0368,-0.0254,-0.0857,-0.0325,0.0385,0.0311,0.0178,-0.0326,-0.0615,-0.0058,0.0404,4
5172,-0.1778,-0.1798,0.0721,0.0492,0,-0.03,-0.0686,-0.0108,0.07,0.0444,-0.0137,-0.0374,-0.0465,0.0129,0.0573,0.0216,0.0503,0.0403,-0.0184,-0.0728,-0.0285,0.0387,0.0339,0.0142,-0.032,-0.0571,-0.0017,0.0401,4
5173,-0.1742,-0.1775,0.0534,0.0508,0.001,-0.0311,-0.0705,-0.0085,0.0687,0.0502,-0.0157,-0.0343,-0.0403,0.0113,0.0558,0.0216,0.0547,0.0462,-0.0184,-0.0805,-0.0318,0.0395,0.035,0.0112,-0.032,-0.0498,-0.0047,0.0402,4
5174,-0.1745,-0.1774,0.0646,0.049,0.0057,-0.0312,-0.0582,-0.0071,0.0695,0.0499,-0.0149,-0.0316,-0.0497,0.0134,0.0579,0.0239,0.0545,0.0483,-0.018,-0.0758,-0.0306,0.0382,0.0348,0.0161,-0.0318,-0.0616,-0.0053,0.0402,4
5175,-0.1745,-0.1769,0.0437,0.0452,0.0019,-0.034,-0.0719,-0.0106,0.0706,0.0479,-0.0153,-0.0354,-0.0419,0.0127,0.0552,0.0248,0.0553,0.0404,-0.0182,-0.0754,-0.0285,0.0397,0.0336,0.0154,-0.0308,-0.0576,-0.001,0.0397,4
5176,-0.1743,-0.1773,0.0519,0.0471,0.0039,-0.0308,-0.0656,-0.0153,0.0714,0.0441,-0.0138,-0.0343,-0.0385,0.0117,0.0581,0.0253,0.0503,0.0402,-0.0189,-0.0852,-0.0305,0.039,0.0354,0.0144,-0.031,-0.0589,-0.0076,0.0398,4
5177,-0.1742,-0.1775,0.0557,0.0484,0.0016,-0.033,-0.0679,-0.0059,0.0712,0.0504,-0.0146,-0.0321,-0.0442,0.01,0.0573,0.0222,0.0518,0.0437,-0.0182,-0.0749,-0.0306,0.0387,0.0301,0.016,-0.0312,-0.0617,-0.0011,0.0403,4
5178,-0.1744,-0.1775,0.0781,0.0468,-0.0006,-0.0313,-0.0697,-0.0087,0.0727,0.0471,-0.0131,-0.0361,-0.0439,0.0133,0.0576,0.0192,0.0556,0.0438,-0.0187,-0.0734,-0.031,0.0398,0.03,0.0198,-0.031,-0.055,-0.0073,0.0402,4
5179,-0.1747,-0.1773,0.0708,0.0508,0.0006,-0.0351,-0.0637,-0.0087,0.0716,0.0451,-0.0163,-0.0318,-0.0445,0.0082,0.0573,0.027,0.047,0.0464,-0.018,-0.0791,-0.0309,0.0399,0.0341,0.0183,-0.0311,-0.0589,-0.0057,0.0404,4
5180,-0.1743,-0.1773,0.0735,0.0481,-0.0023,-0.0348,-0.0637,-0.0087,0.0716,0.0468,-0.0148,-0.034,-0.0436,0.0117,0.0563,0.0241,0.0458,0.0409,-0.0174,-0.0809,-0.0283,0.0397,0.038,0.0161,-0.0312,-0.0611,-0.0053,0.0394,4
5181,-0.1742,-0.1778,0.0644,0.0506,0.0021,-0.0333,-0.0661,-0.0073,0.0728,0.0489,-0.0143,-0.0353,-0.0442,0.0125,0.0564,0.0223,0.0534,0.0401,-0.0183,-0.0756,-0.0312,0.0393,0.0356,0.0187,-0.0316,-0.0507,-0.0061,0.0398,4
5182,-0.1745,-0.1773,0.0679,0.0454,0.0015,-0.0337,-0.0661,-0.0075,0.0712,0.0502,-0.0158,-0.0339,-0.0431,0.0128,0.0544,0.0231,0.0495,0.0468,-0.0178,-0.0872,-0.0361,0.0362,0.0332,0.021,-0.031,-0.0591,-0.0013,0.0384,4
5183,-0.1714,-0.1743,0.1683,0.1478,-0.0048,-0.032,-0.0668,-0.0138,0.0587,0.0373,-0.0158,-0.0303,-0.0272,0.0086,0.041,0.0243,0.0339,0.0328,0.0045,-0.0068,0.0094,0.0244,0.0123,0.0027,-0.0058,-0.011,0.0033,0.0133,4
5184,-0.1711,-0.1759,0.3771,0.3597,-0.0172,-0.036,-0.0463,-0.0048,0.0368,0.0409,-0.018,-0.0321,-0.0201,0.0096,0.036,0.0254,0.0272,0.0172,0.013,0,0.008,0.0208,0.0134,0.0024,-0.0043,-0.0054,0.0037,0.0091,4
5185,-0.1743,-0.1791,0.4024,0.4041,-0.0145,-0.0342,-0.0351,-0.0088,0.0394,0.0353,-0.0176,-0.0291,-0.0201,0.011,0.0359,0.0218,0.0323,0.0338,0.0133,0.0093,0.0061,0.0193,0.0064,0.0041,-0.0049,-0.003,-0.0045,0.0086,4
5186,-0.1745,-0.1787,0.4119,0.3964,-0.0121,-0.0332,-0.0439,-0.0083,0.0371,0.0378,-0.0154,-0.0281,-0.0256,0.0088,0.0349,0.0275,0.0296,0.0247,0.0135,0.0013,0.0119,0.0201,0.009,0.0022,-0.0047,-0.0012,0.0007,0.0092,4
5187,-0.1747,-0.1789,0.4174,0.3976,-0.0165,-0.0354,-0.0401,-0.008,0.039,0.0377,-0.0152,-0.0303,-0.0162,0.0084,0.0365,0.0265,0.029,0.0239,0.014,0.0036,0.0113,0.0192,0.0146,0.0015,-0.0043,-0.0028,0.0003,0.0089,4
5188,-0.1745,-0.1788,0.3775,0.4025,-0.0158,-0.0324,-0.0418,-0.0084,0.0406,0.0393,-0.0161,-0.0307,-0.0178,0.0112,0.0367,0.0259,0.0276,0.0198,0.0133,0.005,0.0134,0.0204,0.0058,0.0024,-0.004,-0.0029,0,0.01,4
5189,-0.1743,-0.1789,0.4108,0.4032,-0.0175,-0.0384,-0.0423,-0.0082,0.0372,0.0339,-0.0156,-0.0289,-0.0194,0.01,0.0348,0.0289,0.0243,0.0291,0.0133,0.01,0.0124,0.0196,0.0094,-0.0002,-0.0044,-0.0061,0.0055,0.0089,4
